split,class,label,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,wc00_x,wc00_y,wc01_x,wc01_y,wc02_x,wc02_y,wc03_x,wc03_y,wc04_x,wc04_y,wc05_x,wc05_y,wc06_x,wc06_y,wc07_x,wc07_y,wc08_x,wc08_y,wc09_x,wc09_y,wc10_x,wc10_y,wc11_x,wc11_y,wc12_x,wc12_y,wc13_x,wc13_y,wc14_x,wc14_y,wc15_x,wc15_y,wc16_x,wc16_y,wc17_x,wc17_y,wc18_x,wc18_y,wc19_x,wc19_y,wc20_x,wc20_y,fb_x,fb_y,fb_w,fb_h,hand_detected,fb_detected,H00,H01,H02,H10,H11,H12,H20,H21,neck_cos,neck_sin,neck_len_norm,fret_thumb,fret_index,fret_mid,fret_ring,fret_pinky,str_thumb,str_index,str_mid,str_ring,str_pinky,inlay_fret3,inlay_fret5,inlay_fret7,inlay_fret9,inlay_fret12,H_valid,bund_det_rate
test,A,0,0.36049956,0.83976686,7.896219e-07,0.27961832,0.7177051,-0.039046124,0.23216255,0.63317734,-0.09133806,0.22186399,0.55933577,-0.1402222,0.22888985,0.50777024,-0.18599746,0.14171678,0.7684715,-0.12711765,0.17626129,0.65118384,-0.18426341,0.22308078,0.5780834,-0.20656328,0.25685626,0.54369956,-0.21843848,0.19334264,0.8388791,-0.14053847,0.23406705,0.6854621,-0.20109856,0.2855328,0.6176848,-0.20696422,0.30895686,0.59610796,-0.20942122,0.25764462,0.8777026,-0.15441415,0.29153997,0.7273379,-0.20799643,0.3284999,0.65476626,-0.19690225,0.34220383,0.63767105,-0.18484454,0.3189507,0.8922677,-0.1713754,0.34645396,0.758403,-0.20472464,0.3654189,0.6939233,-0.19647193,0.3696052,0.6741692,-0.18854834,0.0,0.0,-0.4838573,-0.73021245,-0.7677528,-1.2358843,-0.82936215,-1.677628,-0.78733116,-1.9861095,-1.3088282,-0.42651165,-1.102172,-1.1281636,-0.8220829,-1.5654738,-0.6200272,-1.7711688,-0.9999859,-0.0053108125,-0.7563595,-0.92310005,-0.448475,-1.3285657,-0.30834484,-1.457645,-0.61531097,0.22694363,-0.41253823,-0.67258584,-0.19143207,-1.1067325,-0.109450914,-1.2090014,-0.24855843,0.31407675,-0.08402523,-0.4867445,0.02942912,-0.87248266,0.054472912,-0.990658,0.118965514,0.5659404,0.8810345,0.43405962,1.0,1.0,0.07338552,-1.9869838e-18,-40.50881,-3.0626842e-18,0.05284016,-104.30647,-4.3452958e-20,-7.821914e-21,1.0,0.0,0.7042443,0.083333336,0.125,0.16666667,0.16666667,0.20833333,0.0,0.0,0.069501035,0.16525537,0.24934089,0.4578,0.6812,0.7395,0.6144,0.2852,1.0,1.0
test,A,0,0.38351905,0.70181954,5.086064e-07,0.31879053,0.59843916,-0.02685148,0.2779795,0.5179725,-0.06991502,0.27392182,0.4380626,-0.11202152,0.28645527,0.38463724,-0.15156229,0.19217253,0.61529994,-0.10233645,0.22473812,0.4906625,-0.15116051,0.2754836,0.42737865,-0.16808093,0.3146125,0.40679675,-0.17465687,0.23342776,0.677444,-0.11551667,0.28052032,0.5191045,-0.16354065,0.33160326,0.47106707,-0.164534,0.35439014,0.46595922,-0.16316614,0.2888384,0.7119039,-0.12881285,0.32976556,0.5587194,-0.16957353,0.36523223,0.5079644,-0.15781592,0.3780821,0.5071859,-0.14635158,0.34266382,0.7255081,-0.14434649,0.37467045,0.59753704,-0.16693357,0.3932598,0.5463742,-0.15687087,0.3975544,0.5344977,-0.14816244,0.0,0.0,-0.42568383,-0.67987573,-0.69407547,-1.2090603,-0.7207605,-1.7345837,-0.63833493,-2.085933,-1.2583805,-0.56899166,-1.0442146,-1.3886634,-0.7104895,-1.8048463,-0.45316032,-1.9402021,-0.9870676,-0.16030459,-0.67736584,-1.2016162,-0.34142154,-1.5175316,-0.19156477,-1.5511231,-0.6226625,0.06631947,-0.35350707,-0.94109064,-0.120262355,-1.2748785,-0.035755865,-1.2799982,-0.2686823,0.15578656,-0.05819241,-0.6858084,0.06405947,-1.0222782,0.09230271,-1.1003835,0.4051724,0.53125,0.47284484,0.08887614,1.0,1.0,0.13673656,2.8476066e-17,-257.06473,-2.7905457e-17,0.2580645,-478.19354,-0.0,7.640245e-20,1.0,0.0,0.37796283,-1.0,-1.0,0.041666668,0.041666668,0.041666668,0.0,0.0,0.0,0.0,0.03654162,0.4559,0.3095,0.5398,0.5402,0.5511,1.0,1.0
test,A,0,0.33745465,0.79665184,4.189384e-07,0.28963757,0.71391404,-0.008072365,0.25244176,0.6330164,-0.034779925,0.25249758,0.5586253,-0.062710084,0.2601119,0.508237,-0.08891023,0.18529329,0.6884704,-0.068845496,0.20478871,0.5827512,-0.105634846,0.24744295,0.5349997,-0.12129539,0.2801488,0.5170492,-0.12833463,0.21416901,0.7344613,-0.0850332,0.25706962,0.60137737,-0.12091628,0.3007063,0.57029533,-0.12172823,0.32053137,0.57275444,-0.1203364,0.2577277,0.76500005,-0.10030948,0.29195008,0.6280957,-0.12839632,0.32576016,0.5958168,-0.1157425,0.33851027,0.60314864,-0.104047164,0.30391204,0.7818629,-0.116328,0.32798207,0.66400266,-0.131214,0.3450681,0.62310874,-0.12055384,0.3483398,0.61599314,-0.11110151,0.0,0.0,-0.34629145,-0.59918743,-0.6156635,-1.1850483,-0.6152593,-1.7237891,-0.5601164,-2.088701,-1.101953,-0.7834501,-0.9607671,-1.5490689,-0.651865,-1.8948854,-0.41500908,-2.0248833,-0.89283496,-0.45038402,-0.5821486,-1.4141783,-0.26613167,-1.6392745,-0.12255843,-1.6214656,-0.5773827,-0.22922239,-0.32954422,-1.2206842,-0.08469154,-1.454448,0.0076448615,-1.4013507,-0.24291563,-0.10710144,-0.068600446,-0.9606458,0.05513663,-1.2567996,0.07883028,-1.3083308,0.51056033,0.1872133,0.48943967,0.45699543,1.0,1.0,0.1321004,1.7506033e-18,-312.94583,1.5313421e-18,0.050188206,-32.7729,-4.888697e-20,2.9717388e-20,1.0,0.0,0.39122772,-1.0,-1.0,-1.0,-1.0,-1.0,0.7024659,0.7217488,0.84364337,0.9101521,0.9382585,0.5016,0.4623,0.2551,0.4068,0.1462,1.0,1.0
test,A,0,0.21737415,0.92737377,7.6487686e-07,0.19404161,0.800821,-0.0043472885,0.20034337,0.6743089,-0.030837568,0.24092528,0.5824162,-0.05700778,0.27272955,0.5445894,-0.08197695,0.10290423,0.6655243,-0.08452732,0.15329468,0.55061334,-0.13611978,0.19227943,0.47374773,-0.16917676,0.22392845,0.41062084,-0.18914995,0.107430585,0.731967,-0.10576692,0.21793452,0.6023825,-0.15804878,0.28270167,0.59784806,-0.16992748,0.31713566,0.61900437,-0.1726347,0.14429799,0.7939264,-0.12415374,0.25150776,0.6656594,-0.16415767,0.30991924,0.64606845,-0.1579506,0.3341937,0.6542299,-0.14714064,0.19459416,0.8393413,-0.14254601,0.27976257,0.73268527,-0.16060647,0.32446906,0.70338076,-0.15057974,0.34475973,0.6958434,-0.14052616,0.0,0.0,-0.104064226,-0.56443137,-0.07595807,-1.1286814,0.105039194,-1.5385273,0.24688773,-1.7072365,-0.51054126,-1.1678611,-0.28579748,-1.6803695,-0.111923635,-2.0231938,0.029232515,-2.3047428,-0.49035352,-0.8715236,0.0024992905,-1.4494766,0.29136387,-1.4697003,0.4449411,-1.3753422,-0.32592314,-0.5951815,0.15223753,-1.1672584,0.41275552,-1.2546351,0.5210208,-1.2182348,-0.10159983,-0.3926291,0.2782553,-0.86832,0.4776484,-0.9990195,0.5681458,-1.0326365,0.32025862,0.60808486,0.46530172,0.21301605,1.0,1.0,0.13895322,5.9490175e-21,-206.48448,0.0,0.1076716,-228.37146,8.227683e-20,-3.1877198e-20,1.0,0.0,0.37193334,0.041666668,-1.0,0.041666668,0.041666668,0.041666668,0.0,0.0,0.051261425,0.21662694,0.41198087,0.5179,0.5122,0.4157,0.495,0.4496,1.0,1.0
test,B,1,0.42474753,0.65849507,4.7178006e-07,0.39629787,0.5984433,0.013641888,0.37830496,0.5322159,0.0017924416,0.37952307,0.47831008,-0.014367121,0.3909518,0.44163048,-0.029850915,0.34801528,0.5267413,-0.041986313,0.3532715,0.44053996,-0.07011957,0.38123116,0.39326388,-0.07540146,0.40561488,0.38431016,-0.070889376,0.35972077,0.5519497,-0.0614744,0.37504134,0.44265592,-0.094983794,0.41086596,0.4235018,-0.08829776,0.43186715,0.45157045,-0.071658574,0.3896069,0.57742697,-0.078123935,0.41291192,0.4675088,-0.10732992,0.44891003,0.4443073,-0.09114685,0.4605251,0.46488506,-0.06757492,0.4253266,0.596833,-0.09215905,0.44840097,0.5007892,-0.10724443,0.4655732,0.4734731,-0.092270404,0.4673755,0.4845965,-0.072730035,0.0,0.0,-0.22792277,-0.48110104,-0.37207195,-1.0116783,-0.36231312,-1.4435416,-0.2707524,-1.7373981,-0.61473596,-1.0555375,-0.57262594,-1.7461348,-0.34862888,-2.1248844,-0.15328008,-2.1966166,-0.5209581,-0.8535822,-0.39821827,-1.7291828,-0.11121135,-1.8826351,0.05703847,-1.6577647,-0.28152716,-0.6494724,-0.09482027,-1.5300756,0.19357648,-1.715953,0.28662992,-1.5510955,0.004639099,-0.49400216,0.18949823,-1.2634512,0.32707247,-1.4822928,0.34151146,-1.3931785,0.47564656,0.45441514,0.43943965,0.16141056,1.0,1.0,0.14713095,4.7738625e-17,-324.718,0.0,0.14209591,-225.22203,1.3067854e-19,8.4137684e-20,1.0,0.0,0.3512608,-1.0,-1.0,0.041666668,0.041666668,0.041666668,0.0,0.0,0.0,0.06486514,0.18698502,0.4615,0.4101,0.4205,0.466,0.5203,1.0,1.0
test,B,1,0.3938664,0.73249257,5.8270797e-07,0.36052984,0.68133914,0.004902816,0.3358861,0.6134698,-0.010991122,0.33421093,0.5560421,-0.029160079,0.34369272,0.51741654,-0.04670268,0.30362573,0.618442,-0.05549893,0.30550826,0.52895427,-0.085928336,0.33261645,0.47501373,-0.093383774,0.3585104,0.45995414,-0.09076054,0.31895888,0.6478162,-0.070983194,0.3282583,0.53452146,-0.10493607,0.3627651,0.5055514,-0.09965552,0.3853516,0.5266232,-0.08554105,0.35349482,0.67158175,-0.083736196,0.3710928,0.55475956,-0.113473564,0.40440765,0.51969206,-0.09990121,0.41735023,0.5366716,-0.079439715,0.39201817,0.6847363,-0.09449028,0.4081084,0.5839059,-0.11118342,0.42334628,0.5512004,-0.09895605,0.42701167,0.56067365,-0.08223794,0.0,0.0,-0.29487258,-0.4524686,-0.5128545,-1.0527952,-0.5276719,-1.5607618,-0.4438024,-1.9024172,-0.7982079,-1.0088142,-0.7815563,-1.8003622,-0.5417756,-2.2774837,-0.31273514,-2.4106908,-0.6625812,-0.74899006,-0.58032477,-1.7511185,-0.27510095,-2.007368,-0.075316094,-1.8209814,-0.3570996,-0.538776,-0.20143981,-1.572106,0.093240865,-1.8822894,0.2077222,-1.7321001,-0.016348112,-0.42241955,0.12597531,-1.3142974,0.2607592,-1.6035881,0.29318073,-1.519794,0.3637931,0.47563073,0.61271554,0.16341743,1.0,1.0,0.105522335,-8.821421e-18,-178.1217,0.0,0.14035088,-232.8421,-0.0,-0.0,1.0,0.0,0.4897668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.25569978,0.0,0.31203803,0.37352714,0.52040297,0.3866,0.4865,0.5238,0.5377,0.544,1.0,1.0
test,B,1,0.44625413,0.65151113,3.63113e-07,0.42277566,0.578677,0.025291573,0.40833178,0.5140603,0.017790046,0.40804213,0.46220914,0.0037810581,0.4137912,0.4245984,-0.009888319,0.37324932,0.50910586,-0.032482173,0.37597978,0.42866334,-0.060210403,0.40239185,0.38406953,-0.06500206,0.4255782,0.37341186,-0.060163796,0.3838572,0.53338027,-0.058562234,0.39009923,0.4348241,-0.09257379,0.42401972,0.413409,-0.083728336,0.4452739,0.43963298,-0.06538816,0.41041756,0.55875975,-0.081745915,0.42841762,0.45716485,-0.11212756,0.46440387,0.43362,-0.09426803,0.4768168,0.45021102,-0.06909569,0.444886,0.5781116,-0.10136543,0.46373022,0.4880824,-0.11664835,0.48121297,0.46272784,-0.100543365,0.4845833,0.47051138,-0.07996391,0.0,0.0,-0.17574047,-0.5451761,-0.28385535,-1.028843,-0.28602344,-1.4169581,-0.2429906,-1.698481,-0.5464536,-1.0659281,-0.52601564,-1.6680542,-0.32831678,-2.0018466,-0.1547629,-2.081621,-0.4670519,-0.8842299,-0.42032918,-1.6219398,-0.1664284,-1.7822356,-0.007337177,-1.5859445,-0.26824296,-0.6942601,-0.13350937,-1.4547155,0.13585389,-1.6309527,0.22876686,-1.5067661,-0.010240728,-0.54940826,0.1308115,-1.2232922,0.26167294,-1.4130756,0.28690034,-1.3548144,0.4153017,0.40080276,0.32047415,0.09977064,1.0,1.0,0.20174849,-4.266454e-17,-388.76935,0.0,0.22988506,-321.3793,-1.194591e-19,-1.361193e-19,1.0,0.0,0.25616714,0.041666668,0.041666668,0.083333336,0.125,0.16666667,0.23850346,0.0,0.38919494,0.4952185,0.69868875,0.6588,0.324,0.4556,0.5222,0.494,1.0,1.0
test,B,1,0.4089675,0.6641081,4.849004e-07,0.37515092,0.5982187,0.00845088,0.35521466,0.51983416,-0.006619233,0.35735205,0.45561194,-0.024273103,0.36929366,0.41114885,-0.04063324,0.32198438,0.52025145,-0.056855336,0.3285442,0.42221197,-0.09003979,0.36136514,0.3736934,-0.0975574,0.38930738,0.36493897,-0.09463302,0.33790368,0.55196846,-0.07544057,0.35470793,0.4346663,-0.11451687,0.39314115,0.41555583,-0.108512506,0.41523793,0.4433421,-0.092927605,0.37192628,0.58223003,-0.09132305,0.39927992,0.46326807,-0.12646447,0.43695605,0.43447232,-0.11289643,0.4506266,0.45053154,-0.09152353,0.41196144,0.6049596,-0.104564846,0.43784067,0.50088316,-0.1255833,0.45784578,0.46720746,-0.11459947,0.46307865,0.47069222,-0.09830521,0.0,0.0,-0.25471854,-0.49630266,-0.40488562,-1.0867229,-0.38878602,-1.5704676,-0.2988375,-1.9053795,-0.6551879,-1.0835797,-0.605777,-1.8220481,-0.35855797,-2.1875074,-0.14808702,-2.253449,-0.5352781,-0.8446759,-0.4087025,-1.7282376,-0.119209684,-1.8721845,0.047231186,-1.6628885,-0.2790077,-0.61673486,-0.07297026,-1.5127989,0.2108198,-1.7296988,0.31379136,-1.608735,0.022551436,-0.44552758,0.21748309,-1.2294686,0.3681687,-1.483126,0.40758455,-1.4568776,0.5349138,0.4395069,0.4625,0.20642202,1.0,1.0,0.13979496,0.0,-346.9711,6.141251e-18,0.11111111,-170.33333,-0.0,-0.0,1.0,0.0,0.36969382,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.018579457,0.053408362,0.15107563,0.529,0.5142,0.5289,0.7252,0.8677,1.0,1.0
test,B,1,0.35502422,0.99382067,7.0857493e-07,0.28867412,0.91018736,-0.021345679,0.24941707,0.77538675,-0.06325803,0.2649975,0.66010094,-0.09982546,0.29114673,0.5934517,-0.13319176,0.2018106,0.8649858,-0.14806847,0.20106089,0.7017791,-0.2000362,0.24273314,0.6200104,-0.21178788,0.28630877,0.5868596,-0.2120392,0.25298262,0.913584,-0.16230248,0.2726737,0.72337836,-0.22142646,0.3145254,0.6654907,-0.21457385,0.3438196,0.676837,-0.20063145,0.3224922,0.93655604,-0.1717588,0.3501537,0.74229765,-0.21402392,0.3823105,0.67901653,-0.19030748,0.3967048,0.68544966,-0.16536048,0.39491203,0.9363392,-0.18174334,0.41733545,0.7698154,-0.20503321,0.42442697,0.71438366,-0.18874516,0.4203282,0.7100153,-0.17085063,0.0,0.0,-0.5111358,-0.644279,-0.81355715,-1.6827314,-0.69353133,-2.5708492,-0.4920878,-3.0842898,-1.1802992,-0.9924944,-1.1860746,-2.2497764,-0.8650476,-2.8796916,-0.5293576,-3.1350727,-0.78608954,-0.6181127,-0.634397,-2.0833843,-0.31198746,-2.5293288,-0.08631619,-2.4419208,-0.25061414,-0.4411448,-0.0375205,-1.9376372,0.21020316,-2.4251308,0.3210912,-2.3755724,0.30728048,-0.44281527,0.48002192,-1.7256511,0.5346523,-2.1526759,0.5030769,-2.1863282,0.3364224,0.6244266,0.65711206,0.3747133,1.0,1.0,0.09839292,3.920178e-18,-153.59134,6.16523e-18,0.061208874,-133.31293,2.9130154e-20,1.8121467e-20,1.0,0.0,0.52525467,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.0,0.0,0.13986805,0.16285264,0.22841114,0.4042,0.5736,0.5615,0.5294,0.5052,1.0,1.0
test,B,1,0.41267693,0.95865,7.758052e-07,0.35319895,0.86745983,-0.027082233,0.31339988,0.7599358,-0.07736036,0.31729457,0.6554716,-0.12470862,0.3179461,0.5783244,-0.17001052,0.24548613,0.84751743,-0.14335677,0.23510903,0.70679104,-0.20131898,0.27194536,0.62007964,-0.22067347,0.31195903,0.58319765,-0.22657938,0.29512388,0.90156794,-0.15952465,0.31298125,0.71032584,-0.21810627,0.36162397,0.6461625,-0.21347497,0.3947866,0.6469871,-0.20340107,0.36282098,0.92656195,-0.17338565,0.39045691,0.72983927,-0.21696874,0.42619884,0.6654633,-0.19115743,0.44465327,0.67240196,-0.16677044,0.43104964,0.9287348,-0.18913229,0.45275337,0.76614696,-0.21354754,0.4585231,0.70894957,-0.19582316,0.45381036,0.7046272,-0.17825262,0.0,0.0,-0.4551446,-0.6978164,-0.7596998,-1.5206248,-0.7298964,-2.320018,-0.7249107,-2.9103737,-1.2793977,-0.850422,-1.3588065,-1.9273055,-1.0769231,-2.590849,-0.77072567,-2.8730817,-0.8995537,-0.43681023,-0.76290333,-1.9002562,-0.3906736,-2.3912544,-0.13690257,-2.3849447,-0.3815137,-0.24554798,-0.17003469,-1.750933,0.10347399,-2.2435584,0.24469323,-2.1904616,0.1405939,-0.22892082,0.30667773,-1.4730949,0.35082954,-1.9107878,0.31476623,-1.9438637,0.0,0.37241971,1.0,0.6275803,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.03654637,-47.473732,3.8283554e-20,-0.0,1.0,0.0,0.799338,0.20833333,0.20833333,0.29166666,0.33333334,0.33333334,0.32809293,0.3358581,0.43750158,0.4779982,0.5293466,0.4385,0.2326,0.4635,0.2952,0.3512,1.0,1.0
test,B,1,0.26033688,1.030431,5.420737e-07,0.21378282,0.8921563,0.034497242,0.20636244,0.75824326,0.023962134,0.23822592,0.65526235,0.0056570917,0.28199437,0.58865476,-0.011250413,0.16341682,0.6921516,-0.045668006,0.21118435,0.53775907,-0.07874743,0.265554,0.47820613,-0.08772322,0.31117132,0.4501078,-0.08713184,0.1856404,0.73699224,-0.077912025,0.29093865,0.5768379,-0.1058528,0.3617948,0.5503827,-0.09805786,0.40570694,0.5616049,-0.08615257,0.23382999,0.7907277,-0.104780264,0.3435771,0.6381716,-0.11840149,0.4039168,0.6100806,-0.09462406,0.43418217,0.61653507,-0.074157044,0.2916653,0.8440514,-0.1290109,0.37778935,0.7256778,-0.13000889,0.42405802,0.67923945,-0.110626586,0.4532929,0.6525287,-0.09191693,0.0,0.0,-0.15374687,-0.4566585,-0.178253,-0.8989124,-0.07302242,-1.2390115,0.07152486,-1.458986,-0.32008284,-1.1171831,-0.16232842,-1.6270714,0.017229823,-1.8237476,0.16788305,-1.9165436,-0.2466885,-0.9690948,0.10106372,-1.4980117,0.33506936,-1.5853813,0.48009118,-1.5483193,-0.08754019,-0.79163116,0.27490455,-1.2954544,0.47417918,-1.3882263,0.5741319,-1.3669101,0.103463486,-0.61552703,0.38789207,-1.0064613,0.54069644,-1.159826,0.63724595,-1.2480395,0.19525862,0.61811924,0.77543104,0.38188073,1.0,1.0,0.083379656,-1.5587255e-18,-75.54197,0.0,0.06006006,-129.48949,7.4056013e-20,-8.8906745e-21,1.0,0.0,0.6198315,0.083333336,0.125,0.16666667,0.20833333,0.20833333,0.0,0.0,0.0,0.0,0.09010519,0.7245,0.2038,0.5232,0.41,0.58,1.0,1.0
test,B,1,0.30867887,1.0469975,7.713345e-07,0.26513323,0.9137403,0.020927578,0.26588574,0.7730559,-0.004283446,0.30669507,0.67468494,-0.033472877,0.36105242,0.60738647,-0.061037604,0.21375544,0.732401,-0.096241035,0.2544764,0.5651257,-0.14787336,0.31642526,0.48848408,-0.1612192,0.37118587,0.459915,-0.15797715,0.23845577,0.7915608,-0.12631473,0.3514797,0.6151428,-0.17535093,0.4296154,0.5799447,-0.16176617,0.46899948,0.5964806,-0.13733545,0.29364204,0.853204,-0.15001531,0.4084551,0.6751544,-0.17887343,0.47274852,0.6300475,-0.14109957,0.49391854,0.63765967,-0.10341015,0.35744017,0.906162,-0.1715323,0.4502058,0.76507795,-0.18302253,0.49502057,0.7131566,-0.15444484,0.5118052,0.69625074,-0.122690715,0.0,0.0,-0.16437675,-0.50302166,-0.16153617,-1.0340793,-0.007488448,-1.4054116,0.19770055,-1.659451,-0.35831845,-1.187544,-0.20460434,-1.8189776,0.029241228,-2.1082857,0.23595244,-2.2161286,-0.26507926,-0.9642266,0.16156532,-1.6301721,0.4565132,-1.7630388,0.6051808,-1.7006186,-0.056761235,-0.73153496,0.37663695,-1.4036396,0.61933273,-1.5739098,0.6992457,-1.5451752,0.18406497,-0.5316282,0.53423816,-1.0641947,0.7034057,-1.2601882,0.76676446,-1.3240047,0.25021553,0.6605505,0.74978447,0.33944955,1.0,1.0,0.08623168,4.8809335e-18,-100.114975,0.0,0.067567565,-155.67567,-0.0,-0.0,1.0,0.0,0.5993312,0.125,0.125,0.20833333,0.20833333,0.25,0.0,0.0,0.0,0.0,0.10517109,0.5921,0.1355,0.1495,0.1528,0.5514,1.0,1.0
test,B,1,0.36253685,0.90421003,5.4194214e-07,0.35374326,0.76681566,0.07094418,0.3580631,0.68029916,0.05343941,0.37859902,0.60814846,0.029782895,0.41054666,0.5469169,0.004978469,0.3037771,0.64232653,-0.123413004,0.32513067,0.5220516,-0.1539666,0.37688085,0.4618161,-0.12649216,0.41381624,0.44800097,-0.093074076,0.33136457,0.68880945,-0.17055735,0.39760774,0.55694854,-0.19833538,0.45649457,0.5324305,-0.13553636,0.487766,0.54773986,-0.07760393,0.37318328,0.73560476,-0.20372275,0.4476451,0.6084007,-0.21729109,0.49658102,0.5811384,-0.1442472,0.5115975,0.58983034,-0.085014895,0.42074984,0.7793192,-0.2285698,0.47927162,0.68639386,-0.22937837,0.5133205,0.64317644,-0.18360318,0.5266964,0.6297139,-0.14117412,0.0,0.0,-0.04040347,-0.63127893,-0.020555291,-1.0287919,0.073800035,-1.360299,0.22058824,-1.6416365,-0.26998043,-1.2032628,-0.17186825,-1.755884,0.065905675,-2.0326447,0.23561083,-2.0961206,-0.14322567,-0.98969007,0.16113846,-1.5955447,0.43170276,-1.7081963,0.575384,-1.6378553,0.048916623,-0.77468204,0.39104253,-1.35914,0.6158859,-1.4844009,0.68488145,-1.4444643,0.26746827,-0.5738294,0.5363553,-1.0007889,0.692798,-1.1993577,0.7542555,-1.2612134,0.32004312,0.4991399,0.6799569,0.5008601,1.0,1.0,0.09508716,2.0364767e-19,-141.20444,-6.1253684e-18,0.04579279,-79.72524,-2.8151454e-20,-1.3557388e-20,1.0,0.0,0.5435154,0.083333336,0.083333336,0.16666667,0.20833333,0.20833333,0.0953899,0.0,0.097032994,0.18106939,0.2606995,0.6535,0.1881,0.4287,0.4463,0.5347,1.0,1.0
test,C,2,0.24799207,0.62601197,1.0118192e-06,0.23702745,0.55789214,-0.060992163,0.22487628,0.51693124,-0.12650079,0.23345625,0.47720197,-0.1796429,0.25361842,0.4820851,-0.22852239,0.18288408,0.7482096,-0.20651865,0.22209835,0.6262842,-0.27808836,0.26849726,0.56379443,-0.30168846,0.287101,0.574162,-0.3071689,0.21271916,0.80266774,-0.19955738,0.28166646,0.6532322,-0.2631814,0.33294663,0.5498041,-0.25701097,0.3428837,0.5514858,-0.2522117,0.25808814,0.82470024,-0.19090275,0.3247042,0.70248175,-0.2435615,0.36903664,0.63376135,-0.23180042,0.3684463,0.6496415,-0.2205858,0.29905012,0.82375157,-0.18577471,0.35721532,0.7727084,-0.23103248,0.3941394,0.7079733,-0.24023852,0.4020919,0.6963512,-0.24546562,0.0,0.0,-0.060866244,-0.3781434,-0.1283192,-0.6055236,-0.080690496,-0.82606673,0.03123272,-0.7989597,-0.36142424,0.67833745,-0.14373994,0.0015111032,0.1138274,-0.3453789,0.21709958,-0.28782696,-0.19580525,0.9806428,0.18693161,0.1511037,0.47159556,-0.4230414,0.5267578,-0.41370612,0.056044824,1.1029485,0.42584062,0.42449528,0.6719367,0.04301797,0.66865957,0.13117117,0.28343096,1.0976824,0.6063147,0.8143341,0.8112859,0.45497972,0.8554313,0.39046353,0.070689656,0.5278096,0.9293103,0.47219038,1.0,1.0,0.06957328,1.4918405e-19,-22.820038,0.0,0.048573162,-89.423195,-4.119566e-20,-0.0,1.0,0.0,0.7428331,0.125,0.16666667,0.20833333,0.20833333,0.25,0.0,0.09816459,0.0501411,0.25801432,0.35693556,0.5363,0.5294,0.559,0.6192,0.4022,1.0,0.0
test,C,2,0.45971185,0.80239326,1.0740296e-07,0.42630315,0.7065132,-0.0072535705,0.39278442,0.6299607,-0.037589565,0.37829396,0.55962276,-0.07087153,0.35900015,0.4974743,-0.100854315,0.28914598,0.68182015,-0.07467008,0.23097587,0.64085275,-0.12178844,0.25626245,0.59046173,-0.1363122,0.3003795,0.58564186,-0.13669467,0.30088693,0.73002315,-0.09338374,0.3433552,0.5926215,-0.14208896,0.40530068,0.56466466,-0.13995673,0.43431848,0.5851381,-0.1303759,0.33841914,0.7698195,-0.11225403,0.40488327,0.6339366,-0.1581368,0.45779377,0.6038668,-0.14278263,0.47763392,0.6170105,-0.123742364,0.3873353,0.7965863,-0.13075277,0.42793483,0.6809583,-0.1563092,0.46263897,0.65009487,-0.13911621,0.4762209,0.65834963,-0.120530955,0.0,0.0,-0.19141448,-0.5493427,-0.38345936,-0.9879487,-0.46648213,-1.3909485,-0.57702565,-1.7470268,-0.9772537,-0.6908211,-1.3105382,-0.925543,-1.1656592,-1.2142574,-0.9128913,-1.2418727,-0.9099841,-0.41464308,-0.666663,-1.201883,-0.3117477,-1.3620611,-0.14549078,-1.2447591,-0.6949441,-0.1866307,-0.31413925,-0.9651691,-0.010989586,-1.1374532,0.102684155,-1.0621469,-0.41467994,-0.03327099,-0.18206581,-0.6957593,0.0167709,-0.87259054,0.0945883,-0.825295,0.0,0.30934632,1.0,0.6906537,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.0332088,-35.832294,4.785444e-20,-0.0,1.0,0.0,0.799338,0.25,0.20833333,0.29166666,0.33333334,0.33333334,0.2723912,0.40004933,0.3993199,0.44546804,0.5053232,0.4673,0.3012,0.3565,0.318,0.4026,1.0,1.0
